city_name,description,cause_of_incident,from_road,to_road,affected_roads,incident_category_desc,magnitude_of_delay_desc,length_in_meters,delay_in_seconds,incident_date,latitude,longitude,road_num,Distance
Braga,stationary traffic,,Avenida 31 de Janeiro / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Major,362,187,2019-01-25 17:44:59.526000,41.55155944824218,-8.417231559753418,1,0.4933365578930169
Braga,stationary traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Major,356,263,2019-01-25 18:04:59.401000,41.55176162719727,-8.422884941101074,1,0.4036799642712944
Braga,queuing traffic,,Avenida 31 de Janeiro / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Moderate,615,256,2019-01-25 18:04:59.401000,41.55155944824218,-8.417231559753418,1,0.4933365578930169
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,238,137,2019-01-25 18:24:59.570000,41.552326202392614,-8.423572540283201,1,0.4828875155572602
Braga,queuing traffic,,Avenida Central (N101),N103 (N101),N101,Jam,Moderate,375,130,2019-01-25 18:24:59.570000,41.54922866821287,-8.421816825866701,1,0.10875371383808079
Braga,stationary traffic,,Avenida 31 de Janeiro / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Major,381,351,2019-01-25 18:24:59.570000,41.55155944824218,-8.417231559753418,1,0.4933365578930169
Braga,stationary traffic,,Avenida Central (N101),N103 (N101),N101,Jam,Major,613,355,2019-01-25 18:44:59.609000,41.55128860473633,-8.423159599304201,1,0.36353060967193657
Braga,stationary traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Major,440,329,2019-01-25 18:44:59.609000,41.5517807006836,-8.421545028686522,1,0.38413963824772146
Braga,stationary traffic,,Avenida 31 de Janeiro / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Major,381,350,2019-01-25 18:44:59.609000,41.55155944824218,-8.417231559753418,1,0.4933365578930169
Braga,stationary traffic,,Avenida Central (N101),N103 (N101),N101,Jam,Major,613,277,2019-01-25 19:04:59.345000,41.55128860473633,-8.423159599304201,1,0.36353060967193657
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,466,263,2019-01-25 19:04:59.345000,41.5517807006836,-8.421545028686522,1,0.38413963824772146
Braga,stationary traffic,,Avenida 31 de Janeiro / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Major,304,268,2019-01-25 19:04:59.345000,41.551094055175774,-8.41785717010498,1,0.41997775785949837
Braga,stationary traffic,,Avenida Central (N101),N103 (N101),N101,Jam,Major,499,183,2019-01-25 19:24:59.725000,41.55020904541015,-8.422392845153809,1,0.22783880755425118
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,466,273,2019-01-25 19:24:59.725000,41.5517807006836,-8.421545028686522,1,0.38413963824772146
Braga,stationary traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Major,238,275,2019-01-26 11:24:59.477000,41.552326202392614,-8.423572540283201,1,0.4828875155572602
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,360,150,2019-01-26 11:44:59.614000,41.55176544189453,-8.422835350036621,1,0.40275103490964353
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,360,164,2019-01-26 12:04:59.668000,41.55176544189453,-8.422835350036621,1,0.40275103490964353
Braga,stationary traffic,,Rua De Santa Margarida (Avenida Central),N101 (Avenida Central),,Jam,Major,264,196,2019-01-26 12:04:59.668000,41.55163955688477,-8.41831111907959,1,0.44398920886312276
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,372,216,2019-01-26 12:44:59.562000,41.55176925659179,-8.422691345214844,1,0.399512239886706
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,356,154,2019-01-26 17:24:59.688000,41.55176162719727,-8.422884941101074,1,0.4036799642712944
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,356,214,2019-01-26 18:24:59.579000,41.55176162719727,-8.422884941101074,1,0.4036799642712944
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,238,151,2019-01-26 19:05:02.791000,41.552326202392614,-8.423572540283201,1,0.4828875155572602
Braga,queuing traffic,,Avenida 31 de Janeiro / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Moderate,310,144,2019-01-26 23:24:59.490000,41.55002212524413,-8.419720649719237,1,0.22932614006298907
Braga,stationary traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Major,238,174,2019-01-27 16:04:59.596000,41.552326202392614,-8.423572540283201,1,0.4828875155572602
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,290,145,2019-01-27 17:04:59.465000,41.55184555053713,-8.423559188842772,1,0.43374108601985145
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,238,138,2019-01-28 08:44:59.366000,41.552326202392614,-8.423572540283201,1,0.4828875155572602
Braga,stationary traffic,,Avenida 31 de Janeiro / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Major,264,157,2019-01-28 09:44:59.045000,41.551094055175774,-8.41785717010498,1,0.41997775785949837
Braga,stationary traffic,,Avenida 31 de Janeiro / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Major,264,167,2019-01-28 10:04:59.475000,41.551094055175774,-8.41785717010498,1,0.41997775785949837
Braga,stationary traffic,,Avenida 31 de Janeiro / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Major,264,162,2019-01-28 10:24:59.388000,41.551094055175774,-8.41785717010498,1,0.41997775785949837
Braga,stationary traffic,,Avenida 31 de Janeiro / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Major,322,150,2019-01-28 18:04:59.419000,41.551094055175774,-8.41785717010498,1,0.41997775785949837
Braga,queuing traffic,,Avenida da Liberdade (N309) / Avenida João XXI (N309),Avenida João XXI (N103) / Rua Martins Sarmento,,Jam,Moderate,596,313,2019-01-28 18:44:59.682000,41.54864120483399,-8.418642997741701,1,0.22361946528900803
Braga,stationary traffic,,Avenida 31 de Janeiro / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Major,248,153,2019-01-28 18:44:59.682000,41.551094055175774,-8.41785717010498,1,0.41997775785949837
Braga,stationary traffic,,Avenida 31 de Janeiro / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Major,248,146,2019-01-28 19:04:59.204000,41.551094055175774,-8.41785717010498,1,0.41997775785949837
Braga,stationary traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Major,434,305,2019-01-29 08:44:59.554000,41.55177688598632,-8.421931266784668,1,0.3867718935428839
Braga,stationary traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Major,434,300,2019-01-29 09:04:58.989000,41.55177688598632,-8.421931266784668,1,0.3867718935428839
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,290,157,2019-01-29 13:44:59.397000,41.55184555053713,-8.423559188842772,1,0.43374108601985145
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,252,207,2019-01-29 18:44:59.637000,41.552326202392614,-8.423572540283201,1,0.4828875155572602
Braga,stationary traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Major,386,360,2019-01-29 19:04:59.464000,41.55176925659179,-8.422691345214844,1,0.399512239886706
Braga,stationary traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Major,440,405,2019-01-29 19:24:59.519000,41.5517807006836,-8.421545028686522,1,0.38413963824772146
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,304,183,2019-01-30 08:44:59.592000,41.55184555053713,-8.423559188842772,1,0.43374108601985145
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,370,205,2019-01-30 15:24:59.558000,41.55176162719727,-8.422884941101074,1,0.4036799642712944
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,324,146,2019-01-30 15:45:02.658000,41.55176162719727,-8.422872543334961,1,0.40334363965348696
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,270,135,2019-01-30 16:05:01.155000,41.55176162719727,-8.422884941101074,1,0.4036799642712944
Braga,stationary traffic,,Avenida 31 de Janeiro / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Major,322,298,2019-01-30 16:45:00.263000,41.55155944824218,-8.417231559753418,1,0.4933365578930169
Braga,queuing traffic,,Avenida da Liberdade (N101),Avenida 31 de Janeiro / Rua Beato Miguel de Carvalho,,Jam,Moderate,376,125,2019-01-30 17:04:59.636000,41.54745483398438,-8.420823097229004,1,0.10513589574940307
Braga,queuing traffic,,Avenida Central (N101),N103 (N101),N101,Jam,Moderate,557,165,2019-01-30 18:04:59.583000,41.550666809082024,-8.42268180847168,1,0.2841135956278911
Braga,stationary traffic,,Avenida 31 de Janeiro / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Major,322,524,2019-01-30 18:04:59.583000,41.55155944824218,-8.417231559753418,1,0.4933365578930169
Braga,stationary traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Major,324,331,2019-01-30 18:24:59.546000,41.55176162719727,-8.422872543334961,1,0.40334363965348696
Braga,stationary traffic,,Avenida 31 de Janeiro / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Major,322,538,2019-01-30 18:24:59.546000,41.55155944824218,-8.417231559753418,1,0.4933365578930169
Braga,stationary traffic,,Avenida da Liberdade (N101),Avenida 31 de Janeiro / Rua Beato Miguel de Carvalho,,Jam,Major,147,146,2019-01-30 18:44:59.420000,41.54936599731444,-8.417914390563965,1,0.3041860404788795
Braga,queuing traffic,,Avenida 31 de Janeiro / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Moderate,381,190,2019-01-30 19:04:59.439000,41.55155944824218,-8.417231559753418,1,0.4933365578930169
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,304,202,2019-01-30 19:24:59.548000,41.55184555053713,-8.423559188842772,1,0.43374108601985145
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,304,160,2019-01-30 19:44:59.480000,41.55184555053713,-8.423559188842772,1,0.43374108601985145
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,252,204,2019-01-30 20:44:59.269000,41.552326202392614,-8.423572540283201,1,0.4828875155572602
Braga,stationary traffic,,Avenida da Liberdade (N101),Avenida 31 de Janeiro / Rua Beato Miguel de Carvalho,,Jam,Major,147,136,2019-01-31 08:44:59.343000,41.54936599731444,-8.417914390563965,1,0.3041860404788795
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,252,177,2019-01-31 09:04:59.466000,41.552326202392614,-8.423572540283201,1,0.4828875155572602
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,448,318,2019-01-31 09:24:59.367000,41.55177688598632,-8.421931266784668,1,0.3867718935428839
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,448,327,2019-01-31 09:44:59.069000,41.55177688598632,-8.421931266784668,1,0.3867718935428839
Braga,stationary traffic,,Avenida 31 de Janeiro / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Major,306,228,2019-01-31 09:44:59.069000,41.55155944824218,-8.417231559753418,1,0.4933365578930169
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,252,156,2019-01-31 10:24:59.433000,41.552326202392614,-8.423572540283201,1,0.4828875155572602
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,252,160,2019-01-31 10:44:59.431000,41.552326202392614,-8.423572540283201,1,0.4828875155572602
Braga,stationary traffic,,Avenida 31 de Janeiro / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Major,183,241,2019-01-31 15:24:59.416000,41.55155944824218,-8.417231559753418,1,0.4933365578930169
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,252,188,2019-01-31 17:24:59.469000,41.552326202392614,-8.423572540283201,1,0.4828875155572602
Braga,stationary traffic,,Avenida da Liberdade (N101),Avenida 31 de Janeiro / Rua Beato Miguel de Carvalho,,Jam,Major,205,303,2019-01-31 17:24:59.469000,41.548957824707045,-8.418293952941895,1,0.2595239540243363
Braga,stationary traffic,,Avenida 31 de Janeiro / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Major,381,354,2019-01-31 17:24:59.469000,41.55155944824218,-8.417231559753418,1,0.4933365578930169
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,252,134,2019-01-31 17:44:59.548000,41.552326202392614,-8.423572540283201,1,0.4828875155572602
Braga,stationary traffic,,Avenida da Liberdade (N101),Avenida 31 de Janeiro / Rua Beato Miguel de Carvalho,,Jam,Major,287,264,2019-01-31 18:04:59.514000,41.5480613708496,-8.419188499450684,1,0.178090374372115
Braga,stationary traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Major,440,342,2019-01-31 19:04:59.634000,41.55177688598632,-8.422027587890625,1,0.3879452720662175
Braga,stationary traffic,,Rua De Santa Margarida (Avenida Central),N101 (Avenida Central),,Jam,Major,279,200,2019-01-31 19:04:59.634000,41.55162811279296,-8.417927742004395,1,0.4615938569276171
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,304,210,2019-01-31 19:24:59.771000,41.55184555053713,-8.423559188842772,1,0.43374108601985145
Braga,stationary traffic,,N14,Avenida da Liberdade (N101) / N309,,Jam,Major,205,123,2019-02-01 08:24:59.319000,41.54724884033203,-8.417924880981445,1,0.30541029375427253
Braga,stationary traffic,,Avenida 31 de Janeiro / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Major,362,197,2019-02-01 09:24:59.491000,41.55155944824218,-8.417231559753418,1,0.4933365578930169
Braga,stationary traffic,,Avenida 31 de Janeiro / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Major,322,237,2019-02-01 09:44:59.413000,41.55155944824218,-8.417231559753418,1,0.4933365578930169
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,324,128,2019-02-01 11:44:59.485000,41.55176162719727,-8.422872543334961,1,0.40334363965348696
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,304,210,2019-02-01 14:44:59.303000,41.55184555053713,-8.423559188842772,1,0.43374108601985145
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,252,208,2019-02-01 16:44:59.493000,41.552326202392614,-8.423572540283201,1,0.4828875155572602
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,252,183,2019-02-01 17:04:59.594000,41.552326202392614,-8.423572540283201,1,0.4828875155572602
Braga,stationary traffic,,Avenida 31 de Janeiro / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Major,306,199,2019-02-01 17:04:59.594000,41.55155944824218,-8.417231559753418,1,0.4933365578930169
Braga,stationary traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Major,370,298,2019-02-01 17:44:59.432000,41.55176162719727,-8.422884941101074,1,0.4036799642712944
Braga,stationary traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Major,264,127,2019-02-01 18:04:59.540000,41.55184555053713,-8.423559188842772,1,0.43374108601985145
Braga,stationary traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Major,264,126,2019-02-01 18:24:59.280000,41.55184555053713,-8.423559188842772,1,0.43374108601985145
Braga,stationary traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Major,374,314,2019-02-02 11:24:59.436000,41.55176544189453,-8.422835350036621,1,0.40275103490964353
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,327,138,2019-02-02 11:44:59.579000,41.55176544189453,-8.422822952270508,1,0.4024245137693811
Braga,stationary traffic,,Avenida 31 de Janeiro / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Major,362,273,2019-02-04 09:24:59.521000,41.55155944824218,-8.417231559753418,1,0.4933365578930169
Braga,queuing traffic,,Avenida 31 de Janeiro / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Moderate,362,175,2019-02-04 09:44:59.417000,41.55155944824218,-8.417231559753418,1,0.4933365578930169
Braga,stationary traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Major,339,283,2019-02-04 11:24:59.355000,41.55176925659179,-8.422691345214844,1,0.399512239886706
Braga,stationary traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Major,339,286,2019-02-04 11:44:59.205000,41.55176925659179,-8.422691345214844,1,0.399512239886706
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,304,198,2019-02-04 12:44:59.708000,41.55184555053713,-8.423559188842772,1,0.43374108601985145
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,339,159,2019-02-04 17:25:01.460000,41.55176925659179,-8.422691345214844,1,0.399512239886706
